,Job Title,Location,Job Type,Company,Salary,Monthly Salary,Posting Date,Expiry Date,Ad Duration (Days),Days before expiry,Link
107,Fraud and AML Manager,"Centurion, Gauteng",Permanent Senior position,HumanKind,"R83,300 - R100,000 per month",83300.0,08 Dec 2022,15 Dec 2022,7,5,https://www.careerjunction.co.za/fraud-and-aml-manager-job-2492348.aspx
108,Regional Key Account Manager,"Greenside, Gauteng",Permanent Intermediate position,The Talent Experts,"R40,000 per month",40000.0,08 Dec 2022,02 Jan 2023,25,23,https://www.careerjunction.co.za/regional-key-account-manager-job-2494570.aspx
109,Commercial Manager,"Johannesburg, Gauteng",Permanent Senior position,Boardroom Appointments,R Undisclosed,,08 Dec 2022,28 Dec 2022,20,18,https://www.careerjunction.co.za/commercial-manager-job-2494556.aspx
110,Claims Manager,"Johannesburg, Gauteng",Permanent Senior position,Boardroom Appointments,R Undisclosed,,08 Dec 2022,28 Dec 2022,20,18,https://www.careerjunction.co.za/claims-manager-job-2494478.aspx
111,Audit Manager at Abantu Staffing Solutions,"Eastern Cape, South Africa",Permanent Junior position,Abantu Staffing Solutions,R Undisclosed,,08 Dec 2022,11 Dec 2022,3,1,https://www.careerjunction.co.za/audit-manager-at-abantu-staffing-solutions-job-2492305.aspx
112,Paid Media Manager at Fempower Personnel,"Johannesburg Region, Gauteng",Permanent Senior position,Fempower Personnel,R Undisclosed,,08 Dec 2022,11 Dec 2022,3,1,https://www.careerjunction.co.za/paid-media-manager-at-fempower-personnel-job-2492275.aspx
113,Call Centre Manager at Nutun,"Sandton, Gauteng",Permanent Management position,Nutun,Undisclosed,,07 Dec 2022,02 Jan 2023,26,23,https://www.careerjunction.co.za/call-centre-manager-at-nutun-job-2494390.aspx
114,Procurement Manager,"Midrand, Gauteng",Permanent Intermediate position,iOCO Recruitment Solutions,R Undisclosed,,09 Dec 2022,12 Jan 2023,34,33,https://www.careerjunction.co.za/procurement-manager-job-2495852.aspx
115,Group Payroll Manager at The Lion Match Company,"Durban Region, KwaZulu-Natal",Permanent Senior position,,R Undisclosed,,07 Dec 2022,10 Jan 2023,34,31,https://www.careerjunction.co.za/group-payroll-manager-at-the-lion-match-company-job-2495548.aspx
116,Manager: School of Healthcare at Mancosa,"Durban Region, KwaZulu-Natal",Contract Intermediate position,MANCOSA,R Undisclosed,,07 Dec 2022,28 Dec 2022,21,18,https://www.careerjunction.co.za/manager-school-of-healthcare-at-mancosa-job-2494313.aspx
117,Category Manager Groceries,"Cape Town Region, Western Cape",Permanent Intermediate position,Michele Visser Recruiters,Undisclosed,,07 Dec 2022,15 Dec 2022,8,5,https://www.careerjunction.co.za/category-manager-groceries-job-2492268.aspx
118,Delivery Manager at Parvana Recruitment,"Cape Town, Western Cape",Permanent Management position,Parvana Strategic Sourcing,R Undisclosed,,07 Dec 2022,27 Dec 2022,20,17,https://www.careerjunction.co.za/delivery-manager-at-parvana-recruitment-job-2494468.aspx
119,Centre of Excellence Manager,"Johannesburg, Gauteng",Permanent Management position,MPC Recruitment (MPC Recruitment),Undisclosed,,07 Dec 2022,15 Dec 2022,8,5,https://www.careerjunction.co.za/centre-of-excellence-manager-job-2492241.aspx
120,Business Intelligence Manager,"East Germiston, Gauteng",Permanent Specialist position,Full Circle Selection,R Undisclosed,,07 Dec 2022,15 Dec 2022,8,5,https://www.careerjunction.co.za/business-intelligence-manager-job-2492226.aspx
121,General Manager,"Kirkwood, Eastern Cape",Permanent Management position,MPC Recruitment (MPC Recruitment),Undisclosed,,07 Dec 2022,02 Jan 2023,26,23,https://www.careerjunction.co.za/general-manager-job-2494447.aspx
122,Night Shift Manager,"Cape Town Region, Western Cape
 / Work From Home",Contract Management position,Exclusively Remote,R Undisclosed,,07 Dec 2022,15 Dec 2022,8,5,https://www.careerjunction.co.za/night-shift-manager-job-2492197.aspx
123,Legal Collections Manager at SA Taxi Development Finance,"Midrand, Gauteng",Permanent Intermediate EE position,SA Taxi Development Finance,Undisclosed,,07 Dec 2022,14 Dec 2022,7,4,https://www.careerjunction.co.za/legal-collections-manager-at-sa-taxi-development-finance-job-2492073.aspx
124,Client Services Manager,"Victoria and Alfred Waterfront, Western Cape",Permanent Management position,The Recruitment Council,R Undisclosed,,07 Dec 2022,02 Jan 2023,26,23,https://www.careerjunction.co.za/client-services-manager-job-2494423.aspx
125,Retentions Manager,"Johannesburg, Gauteng",Permanent Management position,Jenni Strous and Associates CC,"R50,000 - R70,000 per month",50000.0,07 Dec 2022,15 Dec 2022,8,5,https://www.careerjunction.co.za/retentions-manager-job-2492282.aspx
126,Transport Manager,"Johannesburg South, Gauteng",Permanent Management position,Humanity SA,"R25,000 - R40,000 per month",25000.0,07 Dec 2022,14 Dec 2022,7,4,https://www.careerjunction.co.za/transport-manager-job-2492167.aspx
127,Business Development Manager,"Johannesburg North (Johannesburg North), Gauteng",Permanent Junior position,Dynexity,"R20,000 - R30,000 per month",20000.0,07 Dec 2022,28 Dec 2022,21,18,https://www.careerjunction.co.za/business-development-manager-job-2494405.aspx
128,Underwriting Manager Ref 21774,"Randburg, Gauteng",Permanent Intermediate position,Sinakho Staffshop (Pty) Ltd,Undisclosed,,07 Dec 2022,10 Jan 2023,34,31,https://www.careerjunction.co.za/underwriting-manager-ref-21774-job-2490963.aspx
129,Logistics Manager,"Midrand, Gauteng",Permanent Intermediate position,iOCO Recruitment Solutions,R Undisclosed,,07 Dec 2022,10 Jan 2023,34,31,https://www.careerjunction.co.za/logistics-manager-job-2495592.aspx
130,Cloud Product Manager,"Sandton, Gauteng",Permanent Management position,Boardroom Appointments,R400.00 - R500.00 per hour,64000.0,07 Dec 2022,10 Jan 2023,34,31,https://www.careerjunction.co.za/cloud-product-manager-job-2495588.aspx
131,Business Development Manager,"Midrand, Gauteng",Permanent Management position,DAV,"R80,000 - R84,000 per month",80000.0,07 Dec 2022,14 Dec 2022,7,4,https://www.careerjunction.co.za/business-development-manager-job-2492166.aspx
132,Technical Sales Manager,"Germiston, Gauteng",Permanent Intermediate position,The Talent Experts,"R40,000 per month",40000.0,07 Dec 2022,10 Jan 2023,34,31,https://www.careerjunction.co.za/technical-sales-manager-job-2495623.aspx
133,Digital Marketing Manager,"Johannesburg North (Johannesburg North), Gauteng",Permanent Senior position,Strategic Personnel,"R37,500 - R45,800 per month",37500.0,07 Dec 2022,14 Dec 2022,7,4,https://www.careerjunction.co.za/digital-marketing-manager-job-2495554.aspx
134,Planning Manager,"Cape Town Region, Western Cape",Permanent Intermediate position,Michele Visser Recruiters,Undisclosed,,07 Dec 2022,10 Jan 2023,34,31,https://www.careerjunction.co.za/planning-manager-job-2495547.aspx
135,GROUP BUSINESS AND LEGAL MANAGER,"Johannesburg North (Johannesburg North), Gauteng",Permanent Senior position,Secondments,R Undisclosed,,07 Dec 2022,13 Dec 2022,6,3,https://www.careerjunction.co.za/group-business-and-legal-manager-job-2495550.aspx
136,Key Accounts Manager,"Houghton Estate, Gauteng",Permanent Intermediate position,Jordan HR,R Undisclosed,,07 Dec 2022,29 Dec 2022,22,19,https://www.careerjunction.co.za/key-accounts-manager-job-2495515.aspx
137,Maintenance Manager,"East Rand, Gauteng",Permanent Management position,Professional Recruitment Network,"R41,700 per month",41700.0,07 Dec 2022,10 Jan 2023,34,31,https://www.careerjunction.co.za/maintenance-manager-job-2495585.aspx
138,SHERQ Manager,"Durban Region, KwaZulu-Natal",Permanent Management position,MPC Recruitment (MPC Recruitment),R Undisclosed,,07 Dec 2022,10 Jan 2023,34,31,https://www.careerjunction.co.za/sherq-manager-job-2495503.aspx
139,Regional Sales Manager EE (Western Cape) at Headhunters,"Cape Town Region, Western Cape",Permanent Senior EE position,Headhunters (Head Office),R Undisclosed,,07 Dec 2022,28 Dec 2022,21,18,https://www.careerjunction.co.za/regional-sales-manager-ee-western-cape-at-headhunters-job-2494251.aspx
140,Business Development Manager BDM,"East Town, Gauteng",Permanent Senior EE position,Capital Assignments CC,R Undisclosed,,07 Dec 2022,14 Dec 2022,7,4,https://www.careerjunction.co.za/business-development-manager-bdm-job-2492145.aspx
141,IT Development Manager,"Menlyn, Gauteng
 / Work From Home",Permanent Senior position,Centice (Pty) Ltd,"R50,000 - R90,000 per month",50000.0,07 Dec 2022,14 Dec 2022,7,4,https://www.careerjunction.co.za/it-development-manager-job-2492002.aspx
142,DIVISIONAL MANAGER (LEGAL SERVICES),"Durban (Durban CBD), KwaZulu-Natal",Permanent Management EE position,M-Ploy Global Resourcing,"R106,100 per month",106100.0,07 Dec 2022,14 Dec 2022,7,4,https://www.careerjunction.co.za/divisional-manager-legal-services-job-2492133.aspx
143,Direct Marketing Manager,"Midrand, Gauteng",Permanent Specialist position,The Recruitment Council,"R58,300 - R66,700 per month",58300.0,07 Dec 2022,01 Jan 2023,25,22,https://www.careerjunction.co.za/direct-marketing-manager-job-2494325.aspx
144,Country Manager (SA) at The Focus Group,"Johannesburg Region, Gauteng",Permanent Senior EE position,The Focus Group,R Undisclosed,,07 Dec 2022,10 Dec 2022,3,0,https://www.careerjunction.co.za/country-manager-sa-at-the-focus-group-job-2492004.aspx
145,Assurance - Audit Assistant Manager,"Sandown, Gauteng",Permanent Management EE position,T and T Academy,"R52,000 - R65,000 per month",52000.0,07 Dec 2022,14 Dec 2022,7,4,https://www.careerjunction.co.za/assurance-audit-assistant-manager-job-2492046.aspx
146,Factory Manager - Cape Town,"Parow (Parrow), Western Cape",Permanent Intermediate position,Swift Human Resources,"R25,000 - R35,000 per month",25000.0,07 Dec 2022,26 Dec 2022,19,16,https://www.careerjunction.co.za/factory-manager-cape-town-job-2494359.aspx
147,Refrigeration Key Accounts Manager  at Rory Mackie & Associates,"Johannesburg Region, Gauteng",Permanent Senior position,Rory Mackie & Associates,R Undisclosed,,07 Dec 2022,28 Dec 2022,21,18,https://www.careerjunction.co.za/refrigeration-key-accounts-manager-at-rory-mackie-%26amp-associates-job-2494353.aspx
148,MANAGER (GOVERNANCE COMPLIANCE & ETHICS) CISA,"Centurion, Gauteng",Permanent Management EE position,M-Ploy Global Resourcing,"R81,400 per month",81400.0,07 Dec 2022,14 Dec 2022,7,4,https://www.careerjunction.co.za/manager-governance-compliance-%26-ethics-cisa-job-2492123.aspx
149,Web and Mobile Application Manager,"Eikenbosch, Western Cape",Permanent Intermediate position,Manpower SA,"R58,300 - R66,700 per month",58300.0,07 Dec 2022,23 Dec 2022,16,13,https://www.careerjunction.co.za/web-and-mobile-application-manager-job-2494315.aspx
150,General Manager (Shopping Centre),"Sandton, Gauteng",Permanent Management position,Ability Recruitment Group (Pty) Ltd,R Undisclosed,,07 Dec 2022,11 Dec 2022,4,1,https://www.careerjunction.co.za/general-manager-shopping-centre-job-2494360.aspx
151,General Manager - Shopping Centre,"Highlands North, Gauteng",Permanent Management position,Ability Recruitment Group (Pty) Ltd,R Undisclosed,,07 Dec 2022,11 Dec 2022,4,1,https://www.careerjunction.co.za/general-manager-shopping-centre-job-2494358.aspx
152,Regional Payroll Manager (Temp),"Johannesburg, Gauteng",Permanent Senior position,Boardroom Appointments,R Undisclosed,,07 Dec 2022,05 Jan 2023,29,26,https://www.careerjunction.co.za/regional-payroll-manager-temp-job-2495522.aspx
153,Regional Payroll Manager (Perm),"Johannesburg, Gauteng",Permanent Intermediate position,Boardroom Appointments,R Undisclosed,,07 Dec 2022,05 Jan 2023,29,26,https://www.careerjunction.co.za/regional-payroll-manager-perm-job-2495519.aspx
154,Quality (SHEQ) Manager,"Johannesburg, Gauteng",Permanent Intermediate position,Boardroom Appointments,R Undisclosed,,07 Dec 2022,05 Jan 2023,29,26,https://www.careerjunction.co.za/quality-sheq-manager-job-2495507.aspx
155,Business Development Manager,"Johannesburg, Gauteng",Permanent Intermediate position,Boardroom Appointments,R Undisclosed,,07 Dec 2022,27 Dec 2022,20,17,https://www.careerjunction.co.za/business-development-manager-job-2494361.aspx
156,Paid Media Manager at Only The Best Recruitment Agency,"Parktown, Gauteng",Permanent Senior position,Only The Best (Pty) Ltd,"R20,000 - R50,000 per month",20000.0,07 Dec 2022,01 Jan 2023,25,22,https://www.careerjunction.co.za/paid-media-manager-at-only-the-best-recruitment-agency-job-2494332.aspx
157,Account Manager / Qlik Data Integration Consultant,"Johannesburg, Gauteng",Permanent Specialist position,iOCO Recruitment Solutions,R Undisclosed,,07 Dec 2022,01 Jan 2023,25,22,https://www.careerjunction.co.za/account-manager-qlik-data-integration-consultant-job-2494253.aspx
158,Branch Manager at Salvage Management and Disposals,"Blackheath, Western Cape",Permanent Management position,Salvage Management & Disposals (SMD),R Undisclosed,,10 Dec 2022,04 Jan 2023,25,25,https://www.careerjunction.co.za/branch-manager-at-salvage-management-and-disposals-job-2494889.aspx
159,Receiving Adminstration Manager at Makro Cornubia,"Cornubia, KwaZulu-Natal",Permanent Management position,Makro,Undisclosed,,06 Dec 2022,01 Jan 2023,26,22,https://www.careerjunction.co.za/receiving-adminstration-manager-at-makro-cornubia-job-2494182.aspx
160,Assistant Finance Manager at MHA Management Holdings,"Germiston, Gauteng",Permanent Intermediate position,MHA Management Holdings,"R30,000 - R35,000 per month",30000.0,10 Dec 2022,04 Jan 2023,25,25,https://www.careerjunction.co.za/assistant-finance-manager-at-mha-management-holdings-job-2494922.aspx
161,Network Sales Solutions Manager,"Midrand, Gauteng",Permanent Senior position,Dynexity,R Undisclosed,,06 Dec 2022,27 Dec 2022,21,17,https://www.careerjunction.co.za/network-sales-solutions-manager-job-2494299.aspx
162,Direct Marketing Manager,"Midrand, Gauteng",Permanent Specialist position,The Recruitment Council,"R50,000 - R54,200 per month",50000.0,06 Dec 2022,01 Jan 2023,26,22,https://www.careerjunction.co.za/direct-marketing-manager-job-2494327.aspx
163,Senior Sales Manager,"Johannesburg North (Johannesburg North), Gauteng",Permanent Senior position,Dynexity,R Undisclosed,,10 Dec 2022,30 Dec 2022,20,20,https://www.careerjunction.co.za/senior-sales-manager-job-2494807.aspx
164,Sales Manager (Motor Industry),"Cape Town, Western Cape",Permanent Intermediate position,Red Rock Recruitment,R Undisclosed,,10 Dec 2022,30 Dec 2022,20,20,https://www.careerjunction.co.za/sales-manager-motor-industry-job-2494859.aspx
165,2.	Junior Food and Beverage Manager / Trainee Duty Manager,"Nottingham Road, KwaZulu-Natal",Permanent Junior position,4C Recruitment Pty Ltd,R Undisclosed,,06 Dec 2022,14 Dec 2022,8,4,https://www.careerjunction.co.za/2-junior-food-and-beverage-manager-trainee-duty-manager-job-2491986.aspx
166,Senior Financial Manager,"Sunninghill, Gauteng",Permanent Management position,Wexford Search and Selection,"R100,000 - R125,000 per month",100000.0,10 Dec 2022,26 Dec 2022,16,16,https://www.careerjunction.co.za/senior-financial-manager-job-2493549.aspx
167,Commercial & Motor F&I Manager (finance and insurance),"KwaZulu-Natal, South Africa",Permanent Intermediate position,Staff Solutions,R Undisclosed,,10 Dec 2022,21 Dec 2022,11,11,https://www.careerjunction.co.za/commercial-%26-motor-f%26i-manager-finance-and-insurance-job-2493495.aspx
168,Service Delivery Manager at iLaunch,"Eastern Cape, South Africa",Permanent Intermediate position,iLaunch,R Undisclosed,,08 Dec 2022,11 Dec 2022,3,1,https://www.careerjunction.co.za/service-delivery-manager-at-ilaunch-job-2492292.aspx
169,DEVELOPMENT MANAGER - D365,"Cape Town CBD, Western Cape
 / Work From Home",Permanent Management position,SISOL LABOUR PROJECTS (PTY) LTD,"R900,000 - R1,400,000 per month",900000.0,06 Dec 2022,01 Jan 2023,26,22,https://www.careerjunction.co.za/development-manager-d365-job-2494177.aspx
170,Operations Manager (Retail),"Middelburg, Mpumalanga",Permanent Management position,Ability Recruitment Group (Pty) Ltd,R Undisclosed,,10 Dec 2022,14 Dec 2022,4,4,https://www.careerjunction.co.za/operations-manager-retail-job-2494878.aspx
171,Quality Manager ~ Automotive Manufacturing at Dawning Truth,"Rosslyn, Gauteng",Permanent Management position,Dawning Truth Recruitment,"R40,000 - R60,000 per month",40000.0,10 Dec 2022,26 Dec 2022,16,16,https://www.careerjunction.co.za/quality-manager-automotive-manufacturing-at-dawning-truth-job-2493565.aspx
172,HR Manager,"Selby, Gauteng",Permanent Management position,Engage Human Capital Solutions,"R30,000 per month",30000.0,10 Dec 2022,04 Jan 2023,25,25,https://www.careerjunction.co.za/hr-manager-job-2494938.aspx
173,Wealth Investment Manager,"Port Elizabeth, Eastern Cape",Permanent Management position,Kwena Human Capital,Undisclosed,,10 Dec 2022,04 Jan 2023,25,25,https://www.careerjunction.co.za/wealth-investment-manager-job-2494946.aspx
174,HR Generalist Manager,"Booysens, Gauteng",Permanent Senior position,Centice (Pty) Ltd,"R20,000 - R35,000 per month",20000.0,06 Dec 2022,14 Dec 2022,8,4,https://www.careerjunction.co.za/hr-generalist-manager-job-2492030.aspx
175,Project Manager (12 Mnths Contract) Wits AGINCOURT at AJ Personnel,"Mpumalanga, South Africa",Contract Junior position,AJ Personnel,R Undisclosed,,10 Dec 2022,22 Dec 2022,12,12,https://www.careerjunction.co.za/project-manager-12-mnths-contract-wits-agincourt-at-aj-personnel-job-2493587.aspx
176,SENIOR MANAGER (PROFESSIONAL BUSINESS SERVICE SOURCING),"Centurion, Gauteng",Permanent Management EE position,M-Ploy Global Resourcing,"R70,800 - R108,300 per month",70800.0,10 Dec 2022,17 Dec 2022,7,7,https://www.careerjunction.co.za/senior-manager-professional-business-service-sourcing-job-2492372.aspx
177,Warehouse Manager,"Johannesburg, Gauteng",Permanent Senior position,Mass Staffing Projects,"R40,000 - R45,000 per month",40000.0,10 Dec 2022,26 Dec 2022,16,16,https://www.careerjunction.co.za/warehouse-manager-job-2493533.aspx
