,Job Title,Location,Job Type,Company,Salary,Monthly Salary,Posting Date,Expiry Date,Ad Duration (Days),Days before expiry,Link
106,Junior Data Manager (12 Months Contract) Wits NICD at AJ Personnel,"Johannesburg Region, Gauteng",Contract Junior position,AJ Personnel,R Undisclosed,,25 Nov 2022,25 Dec 2022,30,21,https://www.careerjunction.co.za/junior-data-manager-12-months-contract-wits-nicd-at-aj-personnel-job-2494115.aspx
107,Senior Data Analyst,"Johannesburg, Gauteng
 / Work From Home",Permanent Senior position,BigTalent,"R58,300 - R83,300 per month",58300.0,25 Nov 2022,11 Dec 2022,16,7,https://www.careerjunction.co.za/senior-data-analyst-job-2491573.aspx
108,Data Scientist,"Johannesburg, Gauteng
 / Work From Home",Permanent Junior position,BigTalent,"R29,200 - R41,700 per month",29200.0,25 Nov 2022,11 Dec 2022,16,7,https://www.careerjunction.co.za/data-scientist-job-2491566.aspx
109,Senior Data Scientist,"Johannesburg Region, Gauteng
 / Work From Home",Permanent Senior position,BigTalent,"R83,300 - R125,000 per month",83300.0,25 Nov 2022,11 Dec 2022,16,7,https://www.careerjunction.co.za/senior-data-scientist-job-2491571.aspx
110,Technical Data Analyst,"Eikenbosch, Western Cape",Permanent Intermediate position,,"R29,200 - R40,000 per month",29200.0,25 Nov 2022,06 Dec 2022,11,2,https://www.careerjunction.co.za/technical-data-analyst-job-2491489.aspx
111,Business Consultant - Data (Senior) (Remote) at Parvana Recruitment,"Cape Town, Western Cape",Permanent Senior position,Parvana Strategic Sourcing,R Undisclosed,,25 Nov 2022,05 Dec 2022,10,1,https://www.careerjunction.co.za/business-consultant-data-senior-remote-at-parvana-recruitment-job-2491501.aspx
112,Data Engineer (CPT Hybrid) at Datafin Recruitment,"Durbanville, Western Cape",Permanent Executive position,Datafin,R Undisclosed,,25 Nov 2022,05 Dec 2022,10,1,https://www.careerjunction.co.za/data-engineer-cpt-hybrid-at-datafin-recruitment-job-2491487.aspx
113,TM1 Data Analytics Consultant at RecruiTech,"Durban North, KwaZulu-Natal
 / Work From Home",Permanent Intermediate position,RecruiTech,"R70,000 - R80,000 per month",70000.0,25 Nov 2022,11 Dec 2022,16,7,https://www.careerjunction.co.za/tm1-data-analytics-consultant-at-recruitech-job-2491479.aspx
114,TM1 Data Analytics Consultant at RecruiTech,"Cape Town CBD, Western Cape
 / Work From Home",Permanent Intermediate position,RecruiTech,"R70,000 - R80,000 per month",70000.0,25 Nov 2022,11 Dec 2022,16,7,https://www.careerjunction.co.za/tm1-data-analytics-consultant-at-recruitech-job-2491478.aspx
115,TM1 Data Analytics Consultant at RecruiTech,"Johannesburg, Gauteng
 / Work From Home",Permanent Intermediate position,RecruiTech,"R70,000 - R80,000 per month",70000.0,25 Nov 2022,11 Dec 2022,16,7,https://www.careerjunction.co.za/tm1-data-analytics-consultant-at-recruitech-job-2491475.aspx
116,Product Data Engineer at NRF National Research Foundation,"Observatory, Western Cape",Contract Specialist EE position,National Research Foundation,R Undisclosed,,24 Nov 2022,07 Dec 2022,13,3,https://www.careerjunction.co.za/product-data-engineer-at-nrf-national-research-foundation-job-2476486.aspx
117,AWS Data Engineering Trainee - T_004,"Pretoria, Gauteng",Contract Intermediate position,Jordan HR,R Undisclosed,,24 Nov 2022,06 Dec 2022,12,2,https://www.careerjunction.co.za/aws-data-engineering-trainee-t-004-job-2491469.aspx
118,Data Scientist,"Johannesburg Region, Gauteng
 / Work From Home",Permanent Senior position,Ambit Recruitment,"R100,000 per month",100000.0,21 Nov 2022,25 Dec 2022,34,21,https://www.careerjunction.co.za/data-scientist-job-2488485.aspx
119,Data Scientist,"Johannesburg, Gauteng
 / Work From Home",Contract Specialist position,Lusapho Professional Services,Undisclosed,,17 Nov 2022,21 Dec 2022,34,17,https://www.careerjunction.co.za/data-scientist-job-2493040.aspx
120,Data Engineer,"Johannesburg Region, Gauteng
 / Work From Home",Contract Specialist position,Lusapho Professional Services,Undisclosed,,17 Nov 2022,21 Dec 2022,34,17,https://www.careerjunction.co.za/data-engineer-job-2493041.aspx
121,Data Analyst,"Johannesburg Region, Gauteng
 / Work From Home",Contract Specialist position,Lusapho Professional Services,Undisclosed,,17 Nov 2022,21 Dec 2022,34,17,https://www.careerjunction.co.za/data-analyst-job-2493037.aspx
122,Data Quality Specialist,"Pretoria CBD, Gauteng",Contract Specialist position,EQPlus,Undisclosed,,16 Nov 2022,20 Dec 2022,34,16,https://www.careerjunction.co.za/data-quality-specialist-job-2478263.aspx
123,Senior Data Analyst,"Pretoria CBD, Gauteng",Permanent Senior position,Humanity SA,"R68,200 - R83,300 per month",68200.0,08 Nov 2022,12 Dec 2022,34,8,https://www.careerjunction.co.za/senior-data-analyst-job-2485779.aspx
124,Systems Engineer(Contract),"Cape Town CBD, Western Cape",Contract Specialist position,MultiLead Consulting Services,R Undisclosed,,02 Dec 2022,27 Dec 2022,25,23,https://www.careerjunction.co.za/systems-engineercontract-job-2493733.aspx
125,Head of Client Relations,"Johannesburg North (Johannesburg North), Gauteng",Permanent Senior position,Milton Resourcing (Pty) Ltd,"R79,200 - R108,300 per month",79200.0,03 Dec 2022,14 Dec 2022,11,10,https://www.careerjunction.co.za/head-of-client-relations-job-2492802.aspx
126,Call Centre Agent at Private Company,"Cape Town CBD, Western Cape",Permanent Intermediate position,Red Ember Recruitment,"R9,000 per month",9000.0,02 Dec 2022,18 Dec 2022,16,14,https://www.careerjunction.co.za/call-centre-agent-at-private-company-job-2492561.aspx
127,Salesforce Developer,"Johannesburg, Gauteng",Permanent Intermediate position,Dynexity,R40 - R60 per month,40.0,01 Dec 2022,04 Jan 2023,34,31,https://www.careerjunction.co.za/salesforce-developer-job-2494862.aspx
128,Sales Administrator (Empangeni) at Drake International,"North Coast, KwaZulu-Natal",Permanent Senior position,Drake International South Africa,"R13,000 per month",13000.0,03 Dec 2022,24 Dec 2022,21,20,https://www.careerjunction.co.za/sales-administrator-empangeni-at-drake-international-job-2493970.aspx
129,Auditor,"Cape Town, Western Cape",Permanent Intermediate position,Red Rock Recruitment,R Undisclosed,,03 Dec 2022,14 Dec 2022,11,10,https://www.careerjunction.co.za/auditor-job-2492680.aspx
130,Project Risk Manager (Mining)  at Ntice Search,"Kempton Park, Gauteng",Permanent Management position,Ntice Sourcing Solutions,R Undisclosed,,02 Dec 2022,12 Dec 2022,10,8,https://www.careerjunction.co.za/project-risk-manager-mining-at-ntice-search-job-2492478.aspx
131,Accountant,"Rivonia, Gauteng",Contract Intermediate position,The CFO Centre,"R30,000 - R31,700 per month",30000.0,01 Dec 2022,26 Dec 2022,25,22,https://www.careerjunction.co.za/accountant-job-2493499.aspx
132,Solutions Architect,"Midrand, Gauteng",Contract Senior position,DCV Sabenza IT and Recruitment,Undisclosed,,02 Dec 2022,27 Dec 2022,25,23,https://www.careerjunction.co.za/solutions-architect-job-2493742.aspx
133,Electrical Engineer I,"Stellenbosch, Western Cape",Permanent Intermediate position,iOCO Recruitment Solutions,R Undisclosed,,02 Dec 2022,05 Jan 2023,34,32,https://www.careerjunction.co.za/electrical-engineer-i-job-2495056.aspx
134,Application Security Engineer,"Cape Town, Western Cape",Permanent Intermediate position,Boardroom Appointments,R Undisclosed,,03 Dec 2022,24 Dec 2022,21,20,https://www.careerjunction.co.za/application-security-engineer-job-2494075.aspx
135,Software Engineer at Headhunters,"Eastern Cape, South Africa",Permanent Intermediate position,Headhunters (Head Office),R Undisclosed,,03 Dec 2022,16 Dec 2022,13,12,https://www.careerjunction.co.za/software-engineer-at-headhunters-job-2492817.aspx
136,Senior .Net Developer,"Johannesburg, Gauteng",Contract Senior position,DCV Sabenza IT and Recruitment,Undisclosed,,01 Dec 2022,26 Dec 2022,25,22,https://www.careerjunction.co.za/senior-net-developer-job-2493621.aspx
137,SAP MM Principal Enterprise Applications Consultant at Sabenza IT,"Johannesburg, Gauteng",Permanent Senior position,DCV Sabenza IT and Recruitment,R Undisclosed,,03 Dec 2022,29 Dec 2022,26,25,https://www.careerjunction.co.za/sap-mm-principal-enterprise-applications-consultant-at-sabenza-it-job-2494004.aspx
138,Invoice Clerk,"Johannesburg North (Johannesburg North), Gauteng",Permanent Intermediate position,Manpower SA,"R8,000 - R10,000 per month",8000.0,03 Dec 2022,15 Dec 2022,12,11,https://www.careerjunction.co.za/invoice-clerk-job-2492769.aspx
139,Insurance Billings and Recons Administrator,"Pretoria, Gauteng",Permanent Intermediate position,H2R Africa,R Undisclosed,,02 Dec 2022,15 Dec 2022,13,11,https://www.careerjunction.co.za/insurance-billings-and-recons-administrator-job-2495064.aspx
140,Senior Business Intelligence Analyst,"Pretoria, Gauteng",Permanent Intermediate position,Hewitt Colenbrander Recruitment,R Undisclosed,,02 Dec 2022,20 Dec 2022,18,16,https://www.careerjunction.co.za/senior-business-intelligence-analyst-job-2493746.aspx
141,Solutions Architect,"Durban (Durban CBD), KwaZulu-Natal",Permanent Intermediate position,Elite Search and Selection,"R45,000 - R70,000 per month",45000.0,03 Dec 2022,05 Dec 2022,2,1,https://www.careerjunction.co.za/solutions-architect-job-2491376.aspx
142,Dialer support and design engineer. at Nutun,"Sandown, Gauteng",Permanent Specialist EE position,Nutun,R Undisclosed,,30 Nov 2022,03 Jan 2023,34,30,https://www.careerjunction.co.za/dialer-support-and-design-engineer-at-nutun-job-2494786.aspx
143,Senior Business Intelligence Analyst,"Cape Town, Western Cape",Permanent Intermediate position,Hewitt Colenbrander Recruitment,R Undisclosed,,02 Dec 2022,20 Dec 2022,18,16,https://www.careerjunction.co.za/senior-business-intelligence-analyst-job-2493747.aspx
144,Unit Manager (ICU) Jhb,"Johannesburg Region, Gauteng",Permanent Management position,MVG Recruitment Specialists,Undisclosed,,02 Dec 2022,05 Jan 2023,34,32,https://www.careerjunction.co.za/unit-manager-icu-jhb-job-2494988.aspx
145,Senior Bookkeeper,"Edenvale, Gauteng",Permanent Senior position,Cilliers Martin & Associates,"R15,000 per month",15000.0,02 Dec 2022,18 Dec 2022,16,14,https://www.careerjunction.co.za/senior-bookkeeper-job-2492533.aspx
146,Junior Bookkeeper,"Edenvale, Gauteng",Permanent Junior position,Cilliers Martin & Associates,"R10,000 per month",10000.0,02 Dec 2022,18 Dec 2022,16,14,https://www.careerjunction.co.za/junior-bookkeeper-job-2492526.aspx
147,DB2 Expert - G_1626,"Pretoria, Gauteng",Contract Intermediate position,Jordan HR,R Undisclosed,,02 Dec 2022,22 Dec 2022,20,18,https://www.careerjunction.co.za/db2-expert-g-1626-job-2493805.aspx
148,Systems Analyst,"Cape Town CBD, Western Cape",Permanent Senior position,MultiLead Consulting Services,R Undisclosed,,30 Nov 2022,03 Jan 2023,34,30,https://www.careerjunction.co.za/systems-analyst-job-2494644.aspx
149,Senior IT Support Engineer,"Cape Town Region, Western Cape",Permanent Senior position,Blossom Technology Solutions,Undisclosed,,03 Dec 2022,19 Dec 2022,16,15,https://www.careerjunction.co.za/senior-it-support-engineer-job-2492718.aspx
150,Senior Bookkeeper(Trial Balance),"Johannesburg, Gauteng",Permanent Senior position,Intellistaff Outsourced Services,R Undisclosed,,02 Dec 2022,11 Dec 2022,9,7,https://www.careerjunction.co.za/senior-bookkeepertrial-balance-job-2492582.aspx
151,Admin Manager at Westfalia Fruit Estates (Pty) Ltd,"Modjadjiskloof (Duiwelskloof), Limpopo",Permanent Intermediate position,Westfalia Fruit,R Undisclosed,,02 Dec 2022,18 Dec 2022,16,14,https://www.careerjunction.co.za/admin-manager-at-westfalia-fruit-estates-pty-ltd-job-2492464.aspx
152,Product Development Technologist,"Johannesburg, Gauteng",Permanent Junior position,Green Marble Recruitment Consultants,"R25,000 - R29,200 per month",25000.0,01 Dec 2022,30 Dec 2022,29,26,https://www.careerjunction.co.za/product-development-technologist-job-2494877.aspx
153,2x Solutions Developer (Implementation and Support at Abantu Staffing Solutions,"Durban Region, KwaZulu-Natal",Permanent Intermediate position,Abantu Staffing Solutions,R Undisclosed,,03 Dec 2022,25 Dec 2022,22,21,https://www.careerjunction.co.za/2x-solutions-developer-implementation-and-support-at-abantu-staffing-solutions-job-2494100.aspx
154,Debtors Clerk,"Centurion, Gauteng",Permanent Senior position,RAD Resources SA,"R20,000 - R35,000 per month",20000.0,03 Dec 2022,29 Dec 2022,26,25,https://www.careerjunction.co.za/debtors-clerk-job-2494011.aspx
155,Service Technician,"Johannesburg Region, Gauteng",Permanent Intermediate position,60 Degrees Recruitment,R Undisclosed,,02 Dec 2022,27 Dec 2022,25,23,https://www.careerjunction.co.za/service-technician-job-2493675.aspx
156,Registered Nurse Cath Lab,"Cape Town CBD, Western Cape",Permanent Intermediate position,Mass Staffing Projects,"R16,700 - R33,300 per month",16700.0,01 Dec 2022,27 Dec 2022,26,23,https://www.careerjunction.co.za/registered-nurse-cath-lab-job-2493692.aspx
157,Internal Auditor (automotive manufacturing),"Johannesburg, Gauteng",Permanent Senior position,Bay Recruitment,"R35,000 per month",35000.0,03 Dec 2022,11 Dec 2022,8,7,https://www.careerjunction.co.za/internal-auditor-automotive-manufacturing-job-2491401.aspx
158,Operational Manager at Cash Crusaders,"Cape Town CBD, Western Cape",Permanent Management position,Bontiworx,"R30,000 per month",30000.0,30 Nov 2022,07 Dec 2022,7,3,https://www.careerjunction.co.za/operational-manager-at-cash-crusaders-job-2491142.aspx
159,Senior Power BI Developer,"Pretoria CBD, Gauteng",Contract Senior position,EQPlus,Undisclosed,,30 Nov 2022,25 Dec 2022,25,21,https://www.careerjunction.co.za/senior-power-bi-developer-job-2493311.aspx
160,Software Developer at Headhunters,"Eastern Cape, South Africa",Permanent Intermediate position,Headhunters (Head Office),R Undisclosed,,02 Dec 2022,01 Jan 2023,30,28,https://www.careerjunction.co.za/software-developer-at-headhunters-job-2495013.aspx
161,Accountant at InspHired Recruitment Solutions,"Bryanston, Gauteng",Permanent Specialist position,InspHired Recruitment Solutions,"R30,000 per month",30000.0,02 Dec 2022,27 Dec 2022,25,23,https://www.careerjunction.co.za/accountant-at-insphired-recruitment-solutions-job-2493810.aspx
162,Azure Developer (Intermediate-Senior),"Johannesburg North (Johannesburg North), Gauteng",Contract Senior position,Network Contracting Solutions,R500.00 - R650.00 per hour,80000.0,01 Dec 2022,04 Jan 2023,34,31,https://www.careerjunction.co.za/azure-developer-intermediate-senior-job-2494945.aspx
163,Geophysicist Marine,"Century City, Western Cape",Permanent Specialist position,RAD Resources SA,"R62,500 - R67,500 per month",62500.0,03 Dec 2022,19 Dec 2022,16,15,https://www.careerjunction.co.za/geophysicist-marine-job-2492652.aspx
164,Business Analyst,"Sandown, Gauteng",Permanent Senior position,HumanKind,"R50,000 - R75,000 per month",50000.0,29 Nov 2022,15 Dec 2022,16,11,https://www.careerjunction.co.za/business-analyst-job-2492349.aspx
165,Retention Marketing Consultant at M&M Consulting,"Woodmead, Gauteng",Permanent Intermediate position,M&M Consulting Services and Talent Acquisition,"R30,000 per month",30000.0,01 Dec 2022,04 Jan 2023,34,31,https://www.careerjunction.co.za/retention-marketing-consultant-at-m%26m-consulting-job-2494797.aspx
166,Cost Accountant,"Johannesburg, Gauteng",Permanent Intermediate position,Boardroom Appointments,R Undisclosed,,29 Nov 2022,28 Dec 2022,29,24,https://www.careerjunction.co.za/cost-accountant-job-2494581.aspx
167,Fabrication Manager,"East Rand, Gauteng",Permanent Senior position,Taylored Appointments,"R41,700 - R48,300 per month",41700.0,02 Dec 2022,19 Dec 2022,17,15,https://www.careerjunction.co.za/fabrication-manager-job-2492687.aspx
168,Solution Architect,"Gauteng, South Africa",Permanent Senior position,iOCO Digital Talent,"R105,000 - R115,000 per month",105000.0,01 Dec 2022,09 Dec 2022,8,5,https://www.careerjunction.co.za/solution-architect-job-2492386.aspx
169,Contract Administrator at VBKOM,"Johannesburg Region, Gauteng",Permanent Intermediate position,VBKOM,R Undisclosed,,03 Dec 2022,28 Dec 2022,25,24,https://www.careerjunction.co.za/contract-administrator-at-vbkom-job-2493901.aspx
170,QA Engineer,"Cape Town Region, Western Cape",Permanent Intermediate position,60 Degrees Recruitment,R Undisclosed,,02 Dec 2022,27 Dec 2022,25,23,https://www.careerjunction.co.za/qa-engineer-job-2493773.aspx
171,QC INSPECTOR,"Congo, The Democratic Republic of",Contract Senior position,David Waterland Construction,"R100,000 - R150,000 per month",100000.0,30 Nov 2022,26 Dec 2022,26,22,https://www.careerjunction.co.za/qc-inspector-job-2493468.aspx
172,Receptionist/Switchboard Operator,"Stellenbosch, Western Cape",Contract Intermediate position,Intellistaff Outsourced Services,R Undisclosed,,02 Dec 2022,14 Dec 2022,12,10,https://www.careerjunction.co.za/receptionist-switchboard-operator-job-2492622.aspx
173,Financial Administrator at Drake International,"Eastern Cape, South Africa",Permanent Senior position,Drake International South Africa,"R15,000 - R18,000 per month",15000.0,30 Nov 2022,04 Dec 2022,4,0,https://www.careerjunction.co.za/financial-administrator-at-drake-international-job-2491291.aspx
174,Accounts Receivable Administrator at Air Traffic and Navigation Services,"East Rand, Gauteng",Contract Junior position,Air Traffic and Navigation Services,R Undisclosed,,03 Dec 2022,07 Dec 2022,4,3,https://www.careerjunction.co.za/accounts-receivable-administrator-at-air-traffic-and-navigation-services-job-2493943.aspx
